tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1298582,SpotifyCares,False,Thu Oct 26 23:14:57 +0000 2017,@423488 Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,,1298581.0
1298583,SpotifyCares,False,Thu Oct 26 22:50:54 +0000 2017,@423489 Hey Mitchel! We didn't mean to cause any offense. We'll pass the feedback on to the right people /NS,,1298584.0
1299093,SpotifyCares,False,Thu Oct 26 23:04:15 +0000 2017,"@423614 You're welcome! If you ever need us again, know that we're always... https://t.co/zOXI69QSqg 🙂 /AR",,1299094.0
1299095,SpotifyCares,False,Thu Oct 26 12:44:08 +0000 2017,"@423614 Hey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see. Have a nice day 🙂 /AC",1299094,1299096.0
1299097,SpotifyCares,False,Thu Oct 26 23:03:04 +0000 2017,@423615 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZRiNAt,,1299098.0
1299100,SpotifyCares,False,Thu Oct 26 23:00:40 +0000 2017,"@423616 Thanks for sharing your thoughts on Shuffle, we'll pass it on to the relevant folks 😁 /SY",,1299101.0
1299102,SpotifyCares,False,Thu Oct 26 20:40:45 +0000 2017,@423616 Hey there! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /SY,1299101,1299103.0
1299579,SpotifyCares,False,Tue Oct 17 20:43:48 +0000 2017,"@423742 No worries! If you ever need anything else, feel free to give us a shout /TF",,1299580.0
1299581,SpotifyCares,False,Tue Oct 17 20:35:29 +0000 2017,"@423742 Hey Shawnte, we'd love to have them on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /TF",1299580,1299582.0
1299695,SpotifyCares,False,Thu Oct 26 23:24:39 +0000 2017,"@423773 2: In the meantime, just keep listening to your favorite artists. You’ll mainly hear tunes you already love /RB",1299696,1299697.0
1299698,SpotifyCares,False,Fri Oct 27 18:38:02 +0000 2017,"@423773 Recommended music is based on what you, and others like you, are listening to. Let us know if there's anything else we can do for you /TF",,1299696.0
1299700,SpotifyCares,False,Thu Oct 26 23:27:38 +0000 2017,@423774 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZRiNAt,1299701,1299702.0
1299703,SpotifyCares,False,Thu Oct 26 23:25:52 +0000 2017,@423775 Hey Mason! We'd love to have them on Spotify. Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /AN,1299704,1299705.0
1299706,SpotifyCares,False,Thu Oct 26 23:44:15 +0000 2017,"@423775 Thanks for the kind words! If you ever need us again, just give us a shout. We'd be... https://t.co/LgAM6kPKN3 /AN",,1299704.0
1299699,SpotifyCares,False,Thu Oct 26 23:24:31 +0000 2017,"@423773 1: Hi! We don't have that feature right now, but we'll let the right team know it's something you'd like to see...",,1299697.0
1299707,SpotifyCares,False,Thu Oct 26 23:22:14 +0000 2017,@423776 We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF,,1299708.0
1299903,SpotifyCares,False,Mon Oct 16 09:23:06 +0000 2017,@423823 Hey Darren! Can you DM us your account's username or email address? We'll take a look backstage /TC https://t.co/ldFdZRiNAt,,1299904.0
1299917,SpotifyCares,False,Mon Oct 16 09:17:16 +0000 2017,@423829 We've just sent you a bit more info over DM. We'll carry on helping out there 🙂 /MA,,1299918.0
1299919,SpotifyCares,False,Fri Oct 13 22:52:17 +0000 2017,"@423829 Hi, thanks for the feedback! To reduce the number of Suggested Tracks you get, try adding more artists into your playlists /GT",1299918,1299920.0
1300189,SpotifyCares,False,Thu Oct 26 23:31:23 +0000 2017,"@423890 Hey Trevor, this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZx3Es and get support from other users /LO",1300190,1300191.0
1300192,SpotifyCares,False,Thu Oct 26 23:48:00 +0000 2017,@423890 Great! Just let us know if we can help with anything else. https://t.co/m4HWSaZ6xp /LO,,1300190.0
1300845,SpotifyCares,False,Thu Oct 26 23:49:44 +0000 2017,"@424035 Hey there! To help make this happen, you can add your support to the official idea here: https://t.co/hlXvRfOnZG /LO",,1300846.0
1300847,SpotifyCares,False,Thu Oct 26 23:48:49 +0000 2017,@424036 Hey Grayson! Sometimes content gets removed because of licensing changes. Hopefully we'll have it available again soon /GS,,1300848.0
1300849,SpotifyCares,False,Thu Oct 26 23:47:34 +0000 2017,"@424037 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70SUdKc /AN",1300850,1300851.0
1300852,SpotifyCares,False,Fri Oct 27 00:30:15 +0000 2017,@424037 Good question. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZR1cbT,,1300850.0
1301020,SpotifyCares,False,Mon Oct 16 09:40:03 +0000 2017,"@424070 Hey there, that'd be sweet! Suggest it in our Community at https://t.co/hwaNCpbEeK and get support from other users /GK",,1301021.0
1301042,SpotifyCares,False,Mon Oct 16 09:39:33 +0000 2017,"@424077 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RC",,1301043.0
1301044,SpotifyCares,False,Mon Oct 16 09:37:35 +0000 2017,"@424078 No worries! If you need us again, you know where to find us. https://t.co/uQiQuWow27 🙂 /NY",,1301045.0
1301426,SpotifyCares,False,Fri Oct 27 00:11:44 +0000 2017,"@424153 Hey Sara, help's here! Are you getting this issue on a specific ad? If so, can you send us a screenshot? We'll look into it /GS",,1301427.0
1301428,SpotifyCares,False,Fri Oct 27 00:09:52 +0000 2017,"@424154 Hi there, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /MT",1301429,1301430.0
1301431,SpotifyCares,False,Fri Oct 27 01:07:39 +0000 2017,"@424154 You're welcome! If anything else comes up, just say the word. We're always... https://t.co/zOXI69QSqg /MT",,1301429.0
1301432,SpotifyCares,False,Fri Oct 27 00:08:54 +0000 2017,"@424155 Hey, help's here. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /KL",,1301433.0
1301434,SpotifyCares,False,Fri Oct 27 00:08:16 +0000 2017,"@424156 Hey Victoria! There's a download limit of 3,333 songs per device. Can you confirm if you've already reached this number? /GS",1301435,1301436.0
1301437,SpotifyCares,False,Fri Oct 27 00:15:13 +0000 2017,"@424156 We understand. In that case, we're afraid there's no going around it but to delete some of them. Sorry for any disappointment caused /GS",,1301435.0
1301445,SpotifyCares,False,Fri Oct 27 00:06:15 +0000 2017,"@424158 Hey Nadia! Help's here. What device, operating system, and Spotify version are you using? We'll see what we can suggest /RA",1301446,1301447.0
1301448,SpotifyCares,False,Fri Oct 27 13:58:31 +0000 2017,@424158 Got it. Does logging out and back in help? Sending us the exact version of the Spotify app would be great too /CX,1301449,1301446.0
1301450,SpotifyCares,False,Fri Oct 27 17:29:42 +0000 2017,@424158 Thanks for those details. Can you try restarting your phone? Does that make any difference? /JP,,1301449.0
1301451,SpotifyCares,False,Fri Oct 27 00:00:30 +0000 2017,@424159 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZR1cbT,,1301452.0
1301940,SpotifyCares,False,Fri Oct 27 00:29:43 +0000 2017,"@424267 Hey, we'd love to have you on the team! You can check out job opportunities here: https://t.co/c1Z94oTgFT /AR",1301941,1301942.0
1301943,SpotifyCares,False,Fri Oct 27 00:32:56 +0000 2017,"@424267 You're welcome! If you ever need us with anything else, just give us a... https://t.co/AUc7DGrNS5 🙂 /AR",1301944,1301941.0
1302059,SpotifyCares,False,Tue Oct 17 21:24:59 +0000 2017,@424294 We hear you. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /RV,1302060,1302061.0
1302062,SpotifyCares,False,Wed Oct 18 00:36:59 +0000 2017,@424294 Great! Glad to hear it's working now. Hopefully the issue will be fixed once the new update has been rolled out /LO,,1302060.0
1302064,SpotifyCares,False,Wed Oct 18 00:42:57 +0000 2017,@424294 Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team /LO,1302065,1302063.0
1302066,SpotifyCares,False,Wed Oct 18 00:55:53 +0000 2017,@424294 https://t.co/Xb33jo4QY9! 🙂 /LO,,1302065.0
1302068,SpotifyCares,False,Tue Oct 17 19:41:40 +0000 2017,@424294 Got it. Can you try using the search option to find the saved albums you're looking for? Let us know how it goes /TR,"1302067,1302069",1302070.0
1302073,SpotifyCares,False,Tue Oct 17 17:17:08 +0000 2017,"@424294 Hey! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? We'll see what we can suggest /CG",1302072,1302074.0
1302225,SpotifyCares,False,Mon Oct 02 13:04:16 +0000 2017,@424329 It’s great to hear you’re looking to put music on Spotify! You can find all the info you need at https://t.co/iWkrqk26O4 /Q,1302226,1302227.0
1302228,SpotifyCares,False,Mon Oct 16 16:02:31 +0000 2017,"@424329 All music on Spotify must be delivered to us via a label, or distributor. We'd recommend getting back to them for more info on this! /M",,1302226.0
1302424,SpotifyCares,False,Fri Oct 27 00:44:04 +0000 2017,@424377 Hey there! Can you try reinstalling the app? Just follow the steps at https://t.co/grEcQYYFVS. Keep us posted /NS,,1302425.0
1302426,SpotifyCares,False,Fri Oct 27 00:35:06 +0000 2017,"@424378 Hey! We can help out in English via Twitter, but we also have Turkish support via email at https://t.co/ZgU70SUdKc /AR",1302427,1302428.0
1302429,SpotifyCares,False,Fri Oct 27 01:11:03 +0000 2017,@424378 2: artist name &gt; Share &gt; Copy Spotify URI. We'll take a look backstage /AR,1302431,1302427.0
1302432,SpotifyCares,False,Fri Oct 27 02:34:33 +0000 2017,@424378 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /MT,,1302431.0
1302430,SpotifyCares,False,Fri Oct 27 01:10:43 +0000 2017,"@424378 1: Can you send us the the Spotify URIs of the artists you're referring to? On the artist page, just click on the 3 dots below the...",,1302427.0
1302433,SpotifyCares,False,Fri Oct 27 00:34:56 +0000 2017,@424379 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /RB,,1302434.0
1302435,SpotifyCares,False,Fri Oct 27 00:32:07 +0000 2017,@424380 2: your tunes whenever and wherever without internet. More info here: https://t.co/UZCc4P0znU /LO,1302436,1302437.0
1302438,SpotifyCares,False,Fri Oct 27 09:03:18 +0000 2017,@424380 This'll depend on your location. Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt,,1302436.0
1302804,SpotifyCares,False,Mon Oct 16 09:51:41 +0000 2017,@424456 Hey there! We'd love to help. Can you let us know what's happening exactly? /RC,,1302805.0
1302812,SpotifyCares,False,Mon Oct 16 09:48:45 +0000 2017,@424458 Hey! We've replied to your DM. Let's continue chatting there /NY,,1302813.0
1302921,SpotifyCares,False,Fri Oct 27 00:58:57 +0000 2017,@424483 Hey there! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,1302922.0
1302923,SpotifyCares,False,Fri Oct 27 00:57:58 +0000 2017,"@424484 Hi there, thanks for reaching out. What country is your account set to? We'll take a look backstage /AK",1302924,1302925.0
1302926,SpotifyCares,False,Fri Oct 27 01:07:41 +0000 2017,@424484 Thanks. We’ll have it available to you as soon as it’s available to us. More info about Spotify content here: https://t.co/0i8GpimuDa /AK,,1302924.0
1302927,SpotifyCares,False,Fri Oct 27 00:50:10 +0000 2017,"@424485 Hey there! Just to confirm, are you having issues uninstalling the app? /NS","1302928,1302929,1302930",1302931.0
1302932,SpotifyCares,False,Fri Oct 27 01:03:44 +0000 2017,@424485 Got it. Could you try restarting your device to see if it helps? Let us know how it goes /NS,1302933,1302928.0
1302934,SpotifyCares,False,Fri Oct 27 01:10:32 +0000 2017,"@424485 Awesome, that's what we like to hear! If you need us again, just... https://t.co/AUc7DGJpgF 😁 /NS",,1302933.0
1303855,SpotifyCares,False,Fri Oct 27 01:29:18 +0000 2017,@424675 No worries! We’ll have it available to you as soon as it’s available again to us. Let us know if you need anything else 😁 /NS,,1303856.0
1303857,SpotifyCares,False,Fri Oct 27 01:20:48 +0000 2017,@424675 Hey Daniel. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /NS,1303856,1303858.0
1303859,SpotifyCares,False,Fri Oct 27 01:24:07 +0000 2017,@424676 Hey there! Can you DM us your account's username or email address? We'll take a look backstage /AP https://t.co/ldFdZRiNAt,,1303860.0
1303861,SpotifyCares,False,Fri Oct 27 01:18:32 +0000 2017,@424677 2: artists themselves or their label/distributor could request for updates or corrections /AR,,1303862.0
1304297,SpotifyCares,False,Fri Oct 27 01:41:01 +0000 2017,@424786 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,,1304298.0
1304303,SpotifyCares,False,Mon Oct 16 10:01:49 +0000 2017,@424788 Hey! Can you fire over your account's email address or username via DM? We'll take a look backstage /RC https://t.co/ldFdZRiNAt,,1304304.0
1304768,SpotifyCares,False,Fri Oct 27 01:52:22 +0000 2017,"@424897 Hey there! Just to check, can you let us know the iPhone model you're using along with its iOS and Spotify versions? /MT",1304769,1304770.0
1304771,SpotifyCares,False,Fri Oct 27 02:25:54 +0000 2017,"@424897 Apologies for the confusion. Just to make sure, are you referring to ""#NowPlaying"" not appearing when sharing your songs? /MT",1304772,1304769.0
1304773,SpotifyCares,False,Fri Oct 27 04:03:53 +0000 2017,@424897 Got it. Could you fire over a screenshot of how the sharing options look like on your phone? Keep us posted /MT,1304774,1304772.0
1304775,SpotifyCares,False,Fri Oct 27 04:56:18 +0000 2017,"@424897 Thanks! We're looking into this at the moment. For now, we'd recommend copying the Song Link and pasting it on Twitter to share /MT",,1304774.0
1305282,SpotifyCares,False,Fri Oct 27 02:09:47 +0000 2017,@425012 We've just sent you a DM 🙂 /AN,,1305283.0
1305284,SpotifyCares,False,Fri Oct 27 00:38:04 +0000 2017,@425012 Hey Molly! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZR1cbT,1305283,1305285.0
1305286,SpotifyCares,False,Fri Oct 27 02:03:40 +0000 2017,"@425013 Hey Kevin, help's here! Could you DM us your email address and username? We'll take a closer look /JQ https://t.co/ldFdZRiNAt",,1305287.0
1306141,SpotifyCares,False,Fri Oct 27 02:43:04 +0000 2017,"@425230 Hi there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /MT",,1306142.0
1306143,SpotifyCares,False,Fri Oct 27 02:39:54 +0000 2017,"@425232 Hi there! We'd recommend deleting your previous tweet as it contains private info. Don't worry, we've just sent a DM your way /MT",,1306144.0
1306145,SpotifyCares,False,Fri Oct 27 02:39:41 +0000 2017,@425233 Hey there! Can you let us know what's happening exactly and include your device's operating system and Spotify version? /KC,,1306146.0
1306147,SpotifyCares,False,Fri Oct 27 02:34:17 +0000 2017,@425234 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,,1306148.0
1306497,SpotifyCares,False,Fri Oct 27 02:56:04 +0000 2017,@425309 Hey there! Licensing agreements can affect music availability. We have more info here: https://t.co/VMrgnGpB4G /NS,,1306498.0
1306499,SpotifyCares,False,Fri Oct 27 02:53:14 +0000 2017,"@425310 Hey there! To keep Discover Weekly fresh, keep listening to more of your favourite tunes. This will mix things up /AR",1306500,1306501.0
1306502,SpotifyCares,False,Fri Oct 27 02:52:36 +0000 2017,@425312 Hey there! What country is your account set to? We'll check backstage /AP,1306503,1306504.0
1306505,SpotifyCares,False,Fri Oct 27 02:58:37 +0000 2017,@425312 Thanks! Sometimes content isn't available in some regions because of licensing. Hopefully we'll have it available to you soon /AP,1306506,1306503.0
1306507,SpotifyCares,False,Fri Oct 27 03:00:36 +0000 2017,@425312 You're welcome! Fingers crossed you'll be able to listen to it on the app in the future. Give us a shout if there's anything else /AP,,1306506.0
1306508,SpotifyCares,False,Fri Oct 27 02:52:02 +0000 2017,@374764 Hey there! Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt,,1306509.0
1306512,SpotifyCares,False,Fri Oct 27 02:50:05 +0000 2017,@425313 Hey there! Can you try using an incognito window or a different browser to see if it helps? Let us know how it goes /NS,,1306513.0
1182766,SpotifyCares,False,Fri Oct 27 02:45:44 +0000 2017,@398135 We've just sent a DM your way. Let's carry on chatting there /MT,,1182765.0
1306862,SpotifyCares,False,Fri Oct 27 03:13:19 +0000 2017,@425396 Hey George! Sorry to hear you feel this way. Can you tell us more about what's happening? We'll see what we can suggest /RA,,1306863.0
1306864,SpotifyCares,False,Fri Oct 27 03:06:03 +0000 2017,@407391 Hey Charlie! Is this what you're looking for: https://t.co/vcDjb8H3ZY? /NS,1306865,1306866.0
1306867,SpotifyCares,False,Fri Oct 27 03:25:00 +0000 2017,@407391 Got it. Licensing agreements can affect music availability. We have more info here: https://t.co/VMrgnGpB4G /NS,,1306865.0
1307337,SpotifyCares,False,Fri Oct 27 03:29:07 +0000 2017,"@425498 Thanks for confirming! Just to check, did you definitely watch the video ad in full after hearing the offer? /RA",1307338,1307339.0
1307340,SpotifyCares,False,Fri Oct 27 21:41:59 +0000 2017,@425498 That's strange. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /GU,1307341,1307338.0
1307342,SpotifyCares,False,Mon Oct 30 02:09:35 +0000 2017,"@425498 Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated as soon as we learn more /YM",,1307341.0
1307343,SpotifyCares,False,Thu Oct 26 04:44:32 +0000 2017,"@425498 Hey, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /RI",1307339,1307344.0
1307345,SpotifyCares,False,Fri Oct 27 03:28:26 +0000 2017,"@425499 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RA",,1307346.0
1307347,SpotifyCares,False,Fri Oct 27 03:27:06 +0000 2017,"@425500 You're welcome! If you need anything else, you know where to find us 💚 /RA",,1307348.0
1307349,SpotifyCares,False,Fri Oct 27 03:20:50 +0000 2017,@425500 Hey Katie! We’ll have it available to you as soon as it’s available to us: https://t.co/0i8GpimuDa /RA,1307348,1307350.0
1307351,SpotifyCares,False,Fri Oct 27 03:16:33 +0000 2017,"@425501 Hey, we'd love to have you on board! You can head to https://t.co/c1Z94oBFOl to check for job openings 🙂 /RH",,1307352.0
1308112,SpotifyCares,False,Fri Oct 27 03:59:42 +0000 2017,@425681 Hey there! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,1308113.0
1308114,SpotifyCares,False,Fri Oct 27 03:58:44 +0000 2017,"@425682 Hey there! Could you DM us your artist URI, and your contact email address? We’ll chase this up /AP https://t.co/ldFdZRiNAt",,1308115.0
1308116,SpotifyCares,False,Fri Oct 27 03:57:22 +0000 2017,"@425683 We hear you loud and clear, Allen! We can’t make any promises but we’ll pass your feedback onto the right folks /RH",,1308117.0
1308118,SpotifyCares,False,Fri Oct 27 03:57:05 +0000 2017,@412191 We hear you loud and clear! We can’t make any promises but we’ll pass your feedback onto the right folks /RA,,1308119.0
1308120,SpotifyCares,False,Fri Oct 27 03:55:57 +0000 2017,@425684 Hey! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /RA,,1308121.0
1308314,SpotifyCares,False,Fri Oct 27 04:13:30 +0000 2017,@425740 Hey Tim! Is this what you're looking for: https://t.co/9bVs6WO5XG? /GS,1308315,1308316.0
1308317,SpotifyCares,False,Fri Oct 27 04:24:41 +0000 2017,"@425740 No worries 🙂 If you need help with anything else, just let us know! /GS",,1308315.0
1308319,SpotifyCares,False,Fri Oct 27 04:09:33 +0000 2017,@425741 Hey there! Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt,,1308320.0
1308321,SpotifyCares,False,Fri Oct 27 04:06:40 +0000 2017,@425742 Hey there! Can you let us know what Majid Jordan album you're referring to? We'll check backstage /AR,1308322,1308323.0
1308324,SpotifyCares,False,Fri Oct 27 04:14:05 +0000 2017,"@425742 Awesome! We're glad you're enjoying it now. If you ever need us with anything else, know that we're always... https://t.co/zOXI69QSqg 🙂 /AR",1308325,1308322.0
1308326,SpotifyCares,False,Fri Oct 27 04:00:13 +0000 2017,"@425743 Hey, that doesn't sound right! Can you tell us more about what's happening? We'll see what we can suggest /RH",1308327,1308328.0
1308329,SpotifyCares,False,Fri Oct 27 04:06:38 +0000 2017,@425743 You mentioned you're having trouble playing your playlist when you click on it. Would you mind giving us more info on that? /RH,1308330,1308327.0
1308331,SpotifyCares,False,Fri Oct 27 04:17:52 +0000 2017,"@425743 Can you let us know the device, operating system, and Spotify version you're using? Also, are you getting an error message? /RH",1308332,1308330.0
1308333,SpotifyCares,False,Fri Oct 27 05:16:12 +0000 2017,@425743 Thanks. Try logging out &gt; restarting your phone &gt; logging back in. Does that make a difference? /RH,1308334,1308332.0
1308335,SpotifyCares,False,Fri Oct 27 05:21:30 +0000 2017,@425743 Alright. We'll keep an eye out for your update! /RH,,1308334.0
1309658,SpotifyCares,False,Fri Oct 27 04:58:17 +0000 2017,@426063 We hear you. What operating system and version of Spotify are you using? Can you remember what the ad was for? /AN,1309659,1309660.0
1309661,SpotifyCares,False,Fri Oct 27 13:50:29 +0000 2017,@426063 Does logging out and back in help? Clearing your browser's cache/cookies is also worth a try /CX,,1309659.0
1309662,SpotifyCares,False,Fri Oct 27 03:19:15 +0000 2017,"@426063 Thanks for your feedback - we'll pass it on. For now, check out https://t.co/zgnxs5kPEu if you haven't had a subscription before /AN",1309660,1309663.0
1309664,SpotifyCares,False,Fri Oct 27 04:58:00 +0000 2017,@426064 2: at https://t.co/38J7tFlIBF. They should help with this /LO,,1309665.0
1309666,SpotifyCares,False,Fri Oct 27 04:57:49 +0000 2017,"@426064 1: Hey Jeff, sorry to hear that! Check out the steps under “Downloads unexpectedly removed”...",,1309665.0
1310264,SpotifyCares,False,Wed Oct 18 00:55:52 +0000 2017,@426192 That's odd. Have you tried using a different device? Does the same thing happen? /JL,1310265,1310266.0
1310267,SpotifyCares,False,Wed Oct 18 01:15:35 +0000 2017,@426192 Got it! Can you DM us your account's username and email address? We'll take a look backstage /JL https://t.co/ldFdZRiNAt,,1310265.0
1310268,SpotifyCares,False,Wed Oct 18 00:52:17 +0000 2017,"@426192 Alright! Can you try logging out, restarting your device, then logging back in? /JL",1310266,1310269.0
1310270,SpotifyCares,False,Wed Oct 18 00:48:27 +0000 2017,"@426192 By any chance, are you getting any error messages when trying to play those tracks? Can you send a screenshot of the message? /JL",1310269,1310271.0
1310272,SpotifyCares,False,Wed Oct 18 00:40:39 +0000 2017,@426192 Hey! Help's here. What’s happening exactly? Can you let us know the device/OS you’re using? /JL,"1310271,1310273",1310274.0
1310293,SpotifyCares,False,Fri Oct 27 05:14:35 +0000 2017,@426198 Hey Enrique! Can you DM us your account's email address or username? We'll check backstage /AR https://t.co/ldFdZRiNAt,,1310294.0
1310295,SpotifyCares,False,Fri Oct 27 05:13:01 +0000 2017,"@426199 Hey, thanks for the feedback! We'll let the right team know it's something you'd like to see /AR",,1310296.0
1310297,SpotifyCares,False,Fri Oct 27 05:11:47 +0000 2017,@426200 Glad to hear everything worked out. Just give us a shout if the issue persists. We're... https://t.co/zOXI69QSqg /MT,,1310298.0
1310299,SpotifyCares,False,Thu Oct 26 22:17:43 +0000 2017,"@426200 Hi there! That doesn't sound right. Are you getting any error messages? What device (make &amp; model), OS, and app version are you using? /LP",1310298,1310300.0
1310301,SpotifyCares,False,Fri Oct 27 05:08:13 +0000 2017,@426201 Hey Jose! We'd love to help out. Can you tell us what's happening exactly? /LO,,1310302.0
1310303,SpotifyCares,False,Fri Oct 27 05:06:01 +0000 2017,@426202 Hi! We've just replied to your DM. Check your inbox 🙂 /AP,,1310304.0
1310305,SpotifyCares,False,Fri Oct 27 05:04:47 +0000 2017,"@426203 We don't have info to share about this right now, but we'll let the right folks now it's something you'd like to know /AR",,1310306.0
1310307,SpotifyCares,False,Fri Oct 27 03:58:27 +0000 2017,"@426203 We're taking in your comments. We'll pass them on to the relevant team. In the meantime, let us know if we could help with anything else /AR",1310306,1310308.0
1310309,SpotifyCares,False,Fri Oct 27 03:45:38 +0000 2017,"@426203 Hey! Thanks for the feedback, we'll pass it on. Rest assured we'll have new releases available to you as soon as they're available to us /AR",1310308,1310310.0
1310687,SpotifyCares,False,Fri Oct 27 05:27:27 +0000 2017,"@426287 We don't have news to share right now, but we'll let the relevant team know it's something you're looking forward to /AR",,1310688.0
1310689,SpotifyCares,False,Fri Oct 27 05:18:25 +0000 2017,@426287 Hi! This could be due to licensing issues. Hopefully we'll be able to have it in your area soon. More info here: https://t.co/0i8GpimuDa /AR,1310688,1310690.0
1310691,SpotifyCares,False,Fri Oct 27 05:21:32 +0000 2017,@373827 Got it. Could you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,,1310692.0
1310693,SpotifyCares,False,Fri Oct 27 05:15:32 +0000 2017,@373827 Hey there! Can you give us more info on the option you're referring to? We'll see what we can suggest /NS,1310692,1310694.0
1310696,SpotifyCares,False,Fri Oct 27 05:16:24 +0000 2017,"@426288 Hey, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /MT",,1310697.0
1311479,SpotifyCares,False,Sat Oct 07 03:23:26 +0000 2017,"@300365 Hi! Don't worry, we'll check your account to see what happened. Can you DM us your username or email address? /MG https://t.co/ldFdZRiNAt",,1311480.0
1311648,SpotifyCares,False,Fri Oct 27 05:52:40 +0000 2017,"@426500 Hey, we hear you loud and clear! We can’t make any promises but we’ll pass your feedback onto the right folks /RH",,1311649.0
1311650,SpotifyCares,False,Fri Oct 27 05:51:53 +0000 2017,"@426501 Hey! Help's here. What device, operating system, and Spotify version are you rocking? We'll see what we can suggest /RA",1311651,1311652.0
1311653,SpotifyCares,False,Fri Oct 27 06:04:26 +0000 2017,@426501 Got it! Could you try restarting your computer? Let us know how it goes /RA,1311654,1311651.0
1311655,SpotifyCares,False,Fri Oct 27 06:12:08 +0000 2017,"@426501 Hmm, that's odd. Could you try logging in using a different device and let us know if you're able to play the album? /RA","1311656,1311657",1311654.0
1311658,SpotifyCares,False,Fri Oct 27 06:25:31 +0000 2017,@426501 Can you DM us your account's email address? We'll take a look backstage /RA https://t.co/ldFdZRiNAt,,1311657.0
1312609,SpotifyCares,False,Fri Oct 27 06:30:13 +0000 2017,"@426711 Hmm. Are you following those artists and do you have the songs from their ""This Is:"" playlists saved? /CX",1312610,1312611.0
1312612,SpotifyCares,False,Fri Oct 27 06:45:18 +0000 2017,"@426711 Can you DM us your account's email address, the make/model of your phone, and the versions of its OS and the Spotify app? /CX https://t.co/ldFdZRiNAt",,1312610.0
1312613,SpotifyCares,False,Fri Oct 27 06:21:25 +0000 2017,"@426711 That's odd. Just to check, is this happening on all of the artist pages you're trying to listen to? /CX",1312611,1312614.0
1312615,SpotifyCares,False,Fri Oct 27 06:15:51 +0000 2017,"@426711 Hey! There's no way to turn this off, but you can go to an artist page to play all of the music in it. Hope this helps /CX",1312614,1312616.0
1312617,SpotifyCares,False,Fri Oct 27 06:27:31 +0000 2017,"@426712 We hear you. Once we have more info on this, we'll keep everyone updated. For anything else, just give us a shout /MU",1312618,1312619.0
1312620,SpotifyCares,False,Fri Oct 27 06:35:35 +0000 2017,@426712 Alright. Could you DM us your account's email address or username? Let's carry on chatting there /RH https://t.co/ldFdZRiNAt,,1312618.0
1312621,SpotifyCares,False,Fri Oct 27 06:23:32 +0000 2017,"@426712 We understand your frustration. Rest assured, your feedback is being heard while we work with Roku on the best path forwards /MU",1312619,1312622.0
1312623,SpotifyCares,False,Fri Oct 27 06:18:44 +0000 2017,@426712 Hi Ty! Sorry to hear that. We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im /MU,1312624,1312625.0
