customer_tweet_id,customer_message,spotify_tweet_id,spotify_response,customer_message_clean,spotify_response_clean,intent
1865857,@SpotifyCares WHY DID MY WHOLE LIBRARY DISAPPEAR HELP ME OHMYGOD I'VE LOST A CHILD,1865856,"@557439 Hi there, the cavalry's here! Can you DM us with your account's username and email address? We'll get to the bottom of it /WW https://t.co/ldFdZRiNAt",WHY DID MY WHOLE LIBRARY DISAPPEAR HELP ME OHMYGOD I'VE LOST A CHILD,"Hi there, the cavalry's here! Can you DM us with your account's username and email address? We'll get to the bottom of it /WW",Playlist_Library
1865911,@SpotifyCares one more thing It doesn't let me skip after certain amount can't play a desired song neither is basically like I'm not a premium account!,1865912,@557456 1: Thanks for the info. We're always testing things in order to improve Spotify. There's more info here: https://t.co/uon71wdZQZ. We...,one more thing It doesn't let me skip after certain amount can't play a desired song neither is basically like I'm not a premium account!,1: Thanks for the info. We're always testing things in order to improve Spotify. There's more info here: We...,Premium_Subscription
1865911,@SpotifyCares one more thing It doesn't let me skip after certain amount can't play a desired song neither is basically like I'm not a premium account!,1865913,"@557456 2: appreciate your feedback on this, and we'll be sure to pass it on to our devs. Let us know if you have any other questions /LM",one more thing It doesn't let me skip after certain amount can't play a desired song neither is basically like I'm not a premium account!,"2: appreciate your feedback on this, and we'll be sure to pass it on to our devs. Let us know if you have any other questions /LM",Premium_Subscription
1865933,"@115888 What's happened with all of @38366 music, some of #DavidCrowderBand, and lots of others the past few weeks? Not available!",1865932,"@557459 Hey Ben, help's here! Can you DM us your account's username and email address? We’ll take a look backstage 🔍 /TR https://t.co/ldFdZRiNAt","What's happened with all of music, some of #DavidCrowderBand, and lots of others the past few weeks? Not available!","Hey Ben, help's here! Can you DM us your account's username and email address? We’ll take a look backstage 🔍 /TR",Music_Content
1865944,@SpotifyCares They received positive confirmation but their accounts still aren't associated with my family plan,1865943,"@557463 Hey Garrett, help's here! Could you send us a DM with your  usernames or email addresses? We'll take a look backstage 🔍 /DB https://t.co/ldFdZRiNAt",They received positive confirmation but their accounts still aren't associated with my family plan,"Hey Garrett, help's here! Could you send us a DM with your usernames or email addresses? We'll take a look backstage 🔍 /DB",Family_Student_Plan
1865947,anyone else have their @115888 downloads randomly disappear? 😒😒😒 @SpotifyCares,1865946,@557464 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /CO,anyone else have their downloads randomly disappear? 😒😒😒,Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this /CO,Downloads_Offline
1865971,"@SpotifyCares my premium subscription has been cancelled because my card has expired. I have the app on my phone and I don’t know my log in details to update my card detail, can you please help. #nomusicsucks",1865970,"@121296 Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG https://t.co/ldFdZRiNAt","my premium subscription has been cancelled because my card has expired. I have the app on my phone and I don’t know my log in details to update my card detail, can you please help. #nomusicsucks","Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG",Login_Issue
1865988,All my fucking songs that were downloaded on my @115888 are gone &amp; I AM LIVID 😡,1865986,"@557474 Hey, that's not cool! Can you DM us your account's username or email address? We'll take a look under the hood /JM https://t.co/ldFdZRiNAt",All my fucking songs that were downloaded on my are gone & I AM LIVID 😡,"Hey, that's not cool! Can you DM us your account's username or email address? We'll take a look under the hood /JM",Downloads_Offline
1866024,@SpotifyCares I am being charged for a premium account though I cancelled within the 30 day trial period. I want my money back. #fixthis,1866023,"@557487 Hey Robert, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG https://t.co/ldFdZRiNAt",I am being charged for a premium account though I cancelled within the 30 day trial period. I want my money back. #fixthis,"Hey Robert, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG",Payment_Refund
875172,@SpotifyCares My email is associated with an FB account I don't have access to -- so I can't log in to that Spotify account to cancel. Help?,875173,@327787 Hey there! Could you DM us your account's email address and Date of Birth? we'll take a look backstage /DF https://t.co/ldFdZRiNAt,My email is associated with an FB account I don't have access to -- so I can't log in to that Spotify account to cancel. Help?,Hey there! Could you DM us your account's email address and Date of Birth? we'll take a look backstage /DF,Login_Issue
1866170,"@SpotifyCares I paid for premium through the student discount, my account has been charged &amp; it has almost been a month &amp; it still says free",1866169,"@557531 Hey Lauryn, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG https://t.co/ldFdZRiNAt","I paid for premium through the student discount, my account has been charged & it has almost been a month & it still says free","Hey Lauryn, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG",Payment_Refund
1866244,@SpotifyCares I’m fairly certain my Spotify premium account got hacked. Could you check into it for me?,1866243,"@557550 Hey Ryan, we're here to help! Could you DM us your account's username and email address? We'll check backstage /BX https://t.co/ldFdZRiNAt",I’m fairly certain my Spotify premium account got hacked. Could you check into it for me?,"Hey Ryan, we're here to help! Could you DM us your account's username and email address? We'll check backstage /BX",Account_Security
847140,@117153 I've always had payment issues. And have been charged twice in a month several times. And can never speak with someone on the phone to sort,1866365,"@329940 Hi Jay, help's here! Can you DM us your account's username and email address? We’ll take a look backstage 🔍 /TR https://t.co/ldFdZRiNAt",I've always had payment issues. And have been charged twice in a month several times. And can never speak with someone on the phone to sort,"Hi Jay, help's here! Can you DM us your account's username and email address? We’ll take a look backstage 🔍 /TR",Payment_Refund
1866380,"@SpotifyCares also doesnt let me shuffle play, tells me that its a premium feature",1866379,@557593 Hey there! Could you DM us your account's username or email address? We'll take a look backstage /GU https://t.co/ldFdZRiNAt,"also doesnt let me shuffle play, tells me that its a premium feature",Hey there! Could you DM us your account's username or email address? We'll take a look backstage /GU,Premium_Subscription
1866892,"@117153 i was in a spotify family plan for about week, but it suddenly stopped giving me premium and i cant enter the plan anymore.",1866891,"@557723 Hey, that's not cool! Can you fire over your account's username or email address via DM? We'll see what's happening backstage /JM https://t.co/ldFdZRiNAt","i was in a spotify family plan for about week, but it suddenly stopped giving me premium and i cant enter the plan anymore.","Hey, that's not cool! Can you fire over your account's username or email address via DM? We'll see what's happening backstage /JM",Family_Student_Plan
1866940,@SpotifyCares trying to upgrade to premium family. Not letting me. Help,1866939,"@557736 Hi Nick, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT https://t.co/ldFdZRiNAt",trying to upgrade to premium family. Not letting me. Help,"Hi Nick, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT",Premium_Subscription
1867307,"Hey @SpotifyCares, I'm not confident of the security of your platform. My premium account hacked. https://t.co/EP7MCUpNUZ",1867306,@557825 Hi there! Can you DM us your account's email address? We'll take a look backstage /PL https://t.co/ldFdZRiNAt,"Hey , I'm not confident of the security of your platform. My premium account hacked.",Hi there! Can you DM us your account's email address? We'll take a look backstage /PL,Account_Security
1867352,@115888 disgusting customer services. Charged me twice for 2 mths then after cancelling still took another payment. Now refusing to refund,1867351,"@557835 Hey, help's here! Could you send us a DM with your account's email address or username? We'll take a look backstage /CO https://t.co/ldFdZRiNAt",disgusting customer services. Charged me twice for 2 mths then after cancelling still took another payment. Now refusing to refund,"Hey, help's here! Could you send us a DM with your account's email address or username? We'll take a look backstage /CO",Payment_Refund
1867388,"Dear @115888 
Please add songs to your Halloween playlist. The diner I work at plays it all day and I've heard ghostbusters 20 times 2day.",1867387,"@557843 Hi there, thanks for reaching out! Our Curation team are independent, but your feedback has been noted, and we’ll pass it on to them /GT",Dear Please add songs to your Halloween playlist. The diner I work at plays it all day and I've heard ghostbusters 20 times 2day.,"Hi there, thanks for reaching out! Our Curation team are independent, but your feedback has been noted, and we’ll pass it on to them /GT",Music_Content
1867391,@SpotifyCares Someone changed the email on my account and now I can't login! Please help!!! @115888 @117168,1867389,"@557844 Hey Jessica, that's not cool! Can you DM us your account's username and email address? We'll take a look backstage /JX https://t.co/ldFdZRiNAt",Someone changed the email on my account and now I can't login! Please help!!!,"Hey Jessica, that's not cool! Can you DM us your account's username and email address? We'll take a look backstage /JX",Login_Issue
908504,@117153 @SpotifyCares So I don't know why I have a free account now. Could you please help me?,1867432,@557856 Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF https://t.co/ldFdZRiNAt,So I don't know why I have a free account now. Could you please help me?,Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF,Premium_Subscription
1867684,@SpotifyCares my Premium account has changed to free even though my payments have gone through. I have lost all my playlists.,1867682,"@557917 Hey Bianca, help's here! Could you DM us your account's username and email address? We'll take a look under the hood 🔍 /DQ https://t.co/ldFdZRiNAt",my Premium account has changed to free even though my payments have gone through. I have lost all my playlists.,"Hey Bianca, help's here! Could you DM us your account's username and email address? We'll take a look under the hood 🔍 /DQ",Premium_Subscription
1867784,@SpotifyCares I don't even have spotify and I keep getting charged for it. Can you help me out?,1867782,"@557942 Hi, help's here! Could you DM us the PayPal Invoice ID/first 6 &amp; last 4 digits of your card (not the full 16 digits)? Keep us posted /JQ https://t.co/ldFdZRiNAt",I don't even have spotify and I keep getting charged for it. Can you help me out?,"Hi, help's here! Could you DM us the PayPal Invoice ID/first 6 & last 4 digits of your card (not the full 16 digits)? Keep us posted /JQ",Payment_Refund
1867802,"@SpotifyCares Hi, I need to reverse a pending charge for a premium sub that I've now canceled ASAP. Can you help, since there's no phone #?",1867801,"@557949 Hi Rick! We don't offer phone support, but are happy to help here. Can you DM us your account's username and email? We'll check it out /WW https://t.co/ldFdZRiNAt","Hi, I need to reverse a pending charge for a premium sub that I've now canceled ASAP. Can you help, since there's no phone #?","Hi Rick! We don't offer phone support, but are happy to help here. Can you DM us your account's username and email? We'll check it out /WW",Premium_Subscription
1867810,@SpotifyCares can i get free premium,1867812,"@557951 If you've never had Premium before, you can sign up for our free 30-day trial at https://t.co/z7umnmiukQ. Any questions, give us a shout /GN",can i get free premium,"If you've never had Premium before, you can sign up for our free 30-day trial at Any questions, give us a shout /GN",Premium_Subscription
1867981,"@115888 help pls, my app updated and some albums won't play /-:",1867980,"@558009 Hey there! Don't worry, help's here. What device, operating system, and Spotify version are you using? We'll see what we can suggest /MT","help pls, my app updated and some albums won't play /-:","Hey there! Don't worry, help's here. What device, operating system, and Spotify version are you using? We'll see what we can suggest /MT",Playback_Issue
1867985,"@SpotifyCares If I change to premium forFamily(14.99), will automatically canx or change my premium account (9.99/month)? Don’t want both",1867984,@348612 Hey Allison! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /DD https://t.co/ldFdZRiNAt,"If I change to premium forFamily(14.99), will automatically canx or change my premium account (9.99/month)? Don’t want both",Hey Allison! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /DD,Premium_Subscription
1868019,Hey @115888 -why am I seeing Spanish commercials? I don't speak Spanish. Maybe reconsider your personalization features? @38994 can help,1868018,"@558019 Hey, help's here! Could you send us a DM with your account's email address or username? We'll take a look backstage /CO https://t.co/ldFdZRiNAt",Hey -why am I seeing Spanish commercials? I don't speak Spanish. Maybe reconsider your personalization features? can help,"Hey, help's here! Could you send us a DM with your account's email address or username? We'll take a look backstage /CO",Feature_Request
1868024,Hey @115888...I'd go back to a paid premium subscription if you guys would release an Apple Watch app with offline access,1868022,@558021 Hi! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/SEK4E4gi22 /RA,Hey ...I'd go back to a paid premium subscription if you guys would release an Apple Watch app with offline access,Hi! Check out the official idea and add your vote to let our devs know it's something you'd like to see: /RA,Premium_Subscription
1868023,"@SpotifyCares As a dev, I'm not sure devs should pick features...follow the revenue ;)",1868025,"@558021 Don't worry, we'll be sure to pass your feedback on to the right folks. If you need help with anything else, we're just one tweet away 😉 /CH","As a dev, I'm not sure devs should pick features...follow the revenue ;)","Don't worry, we'll be sure to pass your feedback on to the right folks. If you need help with anything else, we're just one tweet away 😉 /CH",Feature_Request
1868036,@115888 please help I keep getting charged 9.99 and I havnt an account with you this is the second time I don't use Spotify at all,1868035,@338218 Hey there! Can you DM us the first 6 and last 4 digits of your payment card that's been charged? We'll get to the bottom of this 🙂 /CG https://t.co/ldFdZRiNAt,please help I keep getting charged 9.99 and I havnt an account with you this is the second time I don't use Spotify at all,Hey there! Can you DM us the first 6 and last 4 digits of your payment card that's been charged? We'll get to the bottom of this 🙂 /CG,Payment_Refund
1868042,not available in my country.  feelbadman @115888 @121907 https://t.co/EKuvnIbns3,1868041,"@191285 Hi! Fingers crossed we'll be able to have it in your country soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /GT",not available in my country. feelbadman,"Hi! Fingers crossed we'll be able to have it in your country soon, but there's info about Spotify content here: /GT",Music_Content
1868065,"Back to @115888 after years with Tidal. Much to love, but one big loss; where's the ""Play Next"" button? #featurerequest",1868064,"@558033 Hi Arve, this sounds like a great idea! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users 🙂 /WW","Back to after years with Tidal. Much to love, but one big loss; where's the ""Play Next"" button? #featurerequest","Hi Arve, this sounds like a great idea! Suggest it in our Community at and get support from other users 🙂 /WW",Feature_Request
1868103,dear @115888 can you make some sort of family plan so my husband and i can stop arguing via song titles until one of us caves and let’s the other use it,1868102,"@558043 Hey there! Sounds like you need a Premium for Family plan, head over to https://t.co/LESfq9LesY for more info. Stay awesome 😁 /DQ",dear can you make some sort of family plan so my husband and i can stop arguing via song titles until one of us caves and let’s the other use it,"Hey there! Sounds like you need a Premium for Family plan, head over to for more info. Stay awesome 😁 /DQ",Family_Student_Plan
1868243,when will @115888 get it’s shit together my music literally stops playing all the time and it doesn’t let me play certain playlists,1868242,"@558076 Hey Sonia, that's not cool! What device and Spotify version are you using? Also, are you getting any error messages when this happens? /BH",when will get it’s shit together my music literally stops playing all the time and it doesn’t let me play certain playlists,"Hey Sonia, that's not cool! What device and Spotify version are you using? Also, are you getting any error messages when this happens? /BH",Playback_Issue
1868248,@116380 finding it impossible to upgrade to premium on my phonnnne. Keep getting this dead end pg 🤦‍♂️ https://t.co/5dPdrxLR7p,1868246,"@558078 Hey! What country are you trying to get Premium from? Also, let's try clearing your browser's cache and cookies. Keep us posted /BH",finding it impossible to upgrade to premium on my phonnnne. Keep getting this dead end pg 🤦‍♂️,"Hey! What country are you trying to get Premium from? Also, let's try clearing your browser's cache and cookies. Keep us posted /BH",Premium_Subscription
1868678,@SpotifyCares it appears that someone has been logging into my account. All my playlists are gone and recently played songs are not mine.,1868677,@558186 Hey Rebecca! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,it appears that someone has been logging into my account. All my playlists are gone and recently played songs are not mine.,Hey Rebecca! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN,Playlist_Library
1868969,Hey @115888 why the hell did you take gunpowder and lead by @19890 off my Spotify!? I pay for premium for a reason 😑,1868967,@558251 Hi Priscilla! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /RA,Hey why the hell did you take gunpowder and lead by off my Spotify!? I pay for premium for a reason 😑,Hi Priscilla! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /RA,Premium_Subscription
1869064,@115888 I thought I was safe to leave it on shuffle but APPARENTLY I WAS WRONG,1869063,@558276 Hey! Thanks for the feedback. We'd suggest hitting the like or dislike button so that the radio station will be similar to your tastes /RK,I thought I was safe to leave it on shuffle but APPARENTLY I WAS WRONG,Hey! Thanks for the feedback. We'd suggest hitting the like or dislike button so that the radio station will be similar to your tastes /RK,Playback_Issue
1869100,@115888 i think my account has been hacked.  I recieved an email saying that my email address was changed. I never requested this.,1869099,"@558286 Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt",i think my account has been hacked. I recieved an email saying that my email address was changed. I never requested this.,"Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK",Account_Security
1869181,@SpotifyCares Lots of people are having same issue. And like me are premium members.,1869183,"@558305 Don't worry, we'll take a closer look at this. Can you also DM us your account's email address? We'll figure out what's going on /RR https://t.co/ldFdZRiNAt",Lots of people are having same issue. And like me are premium members.,"Don't worry, we'll take a closer look at this. Can you also DM us your account's email address? We'll figure out what's going on /RR",Premium_Subscription
1869190,"@115888 hey hey. small bug on desktop, maybe. The radio thumbnails as well as the play control bar sometimes pulse/flash weirdly. https://t.co/wI1Zbwi6Pq",1869188,"@558306 Hey Joseph, thanks for sending us those screenshots! Could you let us know what OS you're rocking, as well as your Spotify version? /TB","hey hey. small bug on desktop, maybe. The radio thumbnails as well as the play control bar sometimes pulse/flash weirdly.","Hey Joseph, thanks for sending us those screenshots! Could you let us know what OS you're rocking, as well as your Spotify version? /TB",App_Technical
1869344,@spotifycares can't log in from computer. Dowloaded latest app...this is how I get a hold of you 4 help??? Maybe I'll contact #tidal,1869343,"@558345 Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG https://t.co/ldFdZRiNAt",can't log in from computer. Dowloaded latest app...this is how I get a hold of you 4 help??? Maybe I'll contact #tidal,"Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage 🙂 /CG",Login_Issue
1869351,@115888 I dont understand your app. It’s like it takes ten minutes to warm up before I can choose my playlist or song ?,1869349,"@558348 Hi there! Can you let us know your device's make/model, as well as what OS/Spotify version you're running? We'll see what we can suggest /WW",I dont understand your app. It’s like it takes ten minutes to warm up before I can choose my playlist or song ?,"Hi there! Can you let us know your device's make/model, as well as what OS/Spotify version you're running? We'll see what we can suggest /WW",Playlist_Library
1869549,@SpotifyCares you charged my Visa for premium but it's not showing that I have it when I log in! Please advise,1869548,@558396 Hey Stephanie! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,you charged my Visa for premium but it's not showing that I have it when I log in! Please advise,Hey Stephanie! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN,Login_Issue
1869677,Hey @115888 why do you make it so hard (impossible?) to go premium or to a premium page from within the iOS app? Don't want my money? 🤔,1869675,"@558429 Hey! At the moment, we're afraid it's not possible to subscribe directly from the app. No worries, we'll be sure to pass your feedback /RA",Hey why do you make it so hard (impossible?) to go premium or to a premium page from within the iOS app? Don't want my money? 🤔,"Hey! At the moment, we're afraid it's not possible to subscribe directly from the app. No worries, we'll be sure to pass your feedback /RA",Premium_Subscription
1869680,@SpotifyCares upgraded to premium and it still says I have a free account. Fix?,1869679,@558430 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,upgraded to premium and it still says I have a free account. Fix?,Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Premium_Subscription
1869838,@115888 I can’t creat an account or log in with my Facebook every time i try there is an error message?!!!,1869837,@558469 Hi! Can you DM us your account's email address or Facebook URL? Send us a screenshot of the error message you're seeing as well /RB https://t.co/ldFdZRiNAt,I can’t creat an account or log in with my Facebook every time i try there is an error message?!!!,Hi! Can you DM us your account's email address or Facebook URL? Send us a screenshot of the error message you're seeing as well /RB,Login_Issue
1870103,@SpotifyCares Yeah for the music playlist that I downloaded to play offline. Is there a difference? 🤔,1870102,@558533 1: We're afraid reinstalling the app would clear your Spotify cache which means you'll need to redownload your offline tunes. You'll...,Yeah for the music playlist that I downloaded to play offline. Is there a difference? 🤔,1: We're afraid reinstalling the app would clear your Spotify cache which means you'll need to redownload your offline tunes. You'll...,Downloads_Offline
1870128,@SpotifyCares It’s only this song and it’s always happening at the exact same times. The crackle is definitely in the audio file. I’m streaming premium.,1870130,"@558541 Understood. Can you let us know the make/model of your device, plus your OS/Spotify version? Does this issue happen on other devices? /WW",It’s only this song and it’s always happening at the exact same times. The crackle is definitely in the audio file. I’m streaming premium.,"Understood. Can you let us know the make/model of your device, plus your OS/Spotify version? Does this issue happen on other devices? /WW",Premium_Subscription
1870163,"@SpotifyCares @115888 what the heck?! Why can't I queue up songs on the web player?! 

And yes, I am and have been a premium subscriber",1870161,@558546 Hey! We're afraid it's not possible to queue tracks on the web player. You can vote for the official idea here: https://t.co/sCzA5zGxSn /NS,"what the heck?! Why can't I queue up songs on the web player?! And yes, I am and have been a premium subscriber",Hey! We're afraid it's not possible to queue tracks on the web player. You can vote for the official idea here: /NS,Premium_Subscription
1870162,@SpotifyCares shouldn't have been taken away in the first place!! thought I got that feature when I got premium?! Also make a desktop app for Chromebooks!,1870164,@558546 We hear you loud and clear. We can’t make any promises but we’ll pass your feedback onto the right folks /NS,shouldn't have been taken away in the first place!! thought I got that feature when I got premium?! Also make a desktop app for Chromebooks!,We hear you loud and clear. We can’t make any promises but we’ll pass your feedback onto the right folks /NS,Premium_Subscription
1870174,"Hi @115888 - I am studying from Spain part online/part in-person MA at the University of Nottingham, but I can't get student discount?",1870173,@558550 Hey there! We're here to help. Can you DM us your account's email address or username? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,"Hi - I am studying from Spain part online/part in-person MA at the University of Nottingham, but I can't get student discount?",Hey there! We're here to help. Can you DM us your account's email address or username? We'll take a look under the hood /AN,Family_Student_Plan
1870176,@SpotifyCares I signed up for student premium but I'm still receiving ads. Any help?,1870175,"@558551 Hey there, help's here! Could you DM us your account's username and email address? We'll take a look under the hood 🔍 /DQ https://t.co/ldFdZRiNAt",I signed up for student premium but I'm still receiving ads. Any help?,"Hey there, help's here! Could you DM us your account's username and email address? We'll take a look under the hood 🔍 /DQ",Family_Student_Plan
1870488,@115888 somebody hacked my account and changed my email,1870487,"@558637 Hey there, help's arrived! We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /JQ",somebody hacked my account and changed my email,"Hey there, help's arrived! We’re sorry to hear that. Check out for what to do next /JQ",Account_Security
1870749,@SpotifyCares My playlist I created from my saved songs on my computer is not appearing on my phone,1870747,"@558700 Hey Ivan, we're here to help! Could you DM us your account's email address and username? We'll check backstage for you /BX https://t.co/ldFdZRiNAt",My playlist I created from my saved songs on my computer is not appearing on my phone,"Hey Ivan, we're here to help! Could you DM us your account's email address and username? We'll check backstage for you /BX",Playlist_Library
1870997,@115888 can you please stop losing all of my downloaded songs on pc? thank you,1870995,@558770 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this 🙂 /CG,can you please stop losing all of my downloaded songs on pc? thank you,Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this 🙂 /CG,Downloads_Offline
1523708,@SpotifyCares My fear is I'll be in the car with my kids and some uncensored rap song comes on. My playlist should be my playlist with no suggestions,1523709,@473405 2: https://t.co/WB5TSxRfDe so you won't have any more Suggested Tracks and get more benefits such as ad-free listening. Hope this helps /MT,My fear is I'll be in the car with my kids and some uncensored rap song comes on. My playlist should be my playlist with no suggestions,2: so you won't have any more Suggested Tracks and get more benefits such as ad-free listening. Hope this helps /MT,Playlist_Library
1871338,@SpotifyCares my app says I have a free account when I really have a premium acct 🤦🏽‍♀️,1871337,@558848 Hey Molls! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /DD https://t.co/ldFdZRiNAt,my app says I have a free account when I really have a premium acct 🤦🏽‍♀️,Hey Molls! Help's here. Can you DM us your account's email address or username? We'll take a look backstage /DD,Premium_Subscription
1871544,Upgraded to Premium for Fam Spotify.  Every time I click on Premium for Fam it takes me back to the join Premium for Fam page @SpotifyCares,1871543,"@558897 Hi Henry, help's here! Could you DM us your account's username and email address? We'll take a look backstage 🔍 /JQ https://t.co/ldFdZRiNAt",Upgraded to Premium for Fam Spotify. Every time I click on Premium for Fam it takes me back to the join Premium for Fam page,"Hi Henry, help's here! Could you DM us your account's username and email address? We'll take a look backstage 🔍 /JQ",Premium_Subscription
1871554,@SpotifyCares I just renewed my premium membership &amp; i have the receipt for it but its not registering on your website or my app?,1871553,@558901 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,I just renewed my premium membership & i have the receipt for it but its not registering on your website or my app?,Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Premium_Subscription
1871599,"@SpotifyCares I upgraded my Spotify back to the family plan &amp; my account is back to the ""free"" version. I'm in a road trip right now. Help",1871598,@558917 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,"I upgraded my Spotify back to the family plan & my account is back to the ""free"" version. I'm in a road trip right now. Help",Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Family_Student_Plan
1871622,hey @SpotifyCares i just joined a family premium subscription but the app still says my acc isnt premium 🙃,1871621,@558925 Hi there! Help's arrived. Can you DM us your account's email address or username? We'll take a look backstage /DD https://t.co/ldFdZRiNAt,hey i just joined a family premium subscription but the app still says my acc isnt premium 🙃,Hi there! Help's arrived. Can you DM us your account's email address or username? We'll take a look backstage /DD,Premium_Subscription
1871626,@SpotifyCares i just bought premium and it says i still have the free version,1871625,"@558926 Hey, help's arrived! Could you DM us your email address and username? We'll take a closer look 🔍 /JQ https://t.co/ldFdZRiNAt",i just bought premium and it says i still have the free version,"Hey, help's arrived! Could you DM us your email address and username? We'll take a closer look 🔍 /JQ",Premium_Subscription
1871705,@115888 signed up for a family account and when I try to add my family members it leads me back to the signup page Is this normal?,1871704,@558946 Hey Ashley! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,signed up for a family account and when I try to add my family members it leads me back to the signup page Is this normal?,Hey Ashley! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN,Family_Student_Plan
1871775,"@117153 
I am subscribing to premium spotify but it doesn't work...why?",1871774,@558964 Hey Assani! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,I am subscribing to premium spotify but it doesn't work...why?,Hey Assani! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO,Premium_Subscription
1871777,@SpotifyCares I purchased premium but my account has yet to update through the app. It's been more than an hour,1871776,@558965 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,I purchased premium but my account has yet to update through the app. It's been more than an hour,Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Premium_Subscription
1871842,"@SpotifyCares my plan says it was family premium when i was sign up for the student rate, need help before im charged",1871841,@558980 Hey Bradley! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,"my plan says it was family premium when i was sign up for the student rate, need help before im charged",Hey Bradley! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Payment_Refund
1871860,When your @117168 premium student discount needs to be renewed but you're not in college anymore &lt;&lt;&lt;&lt;,1871859,@558983 Hey Tracey! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,When your premium student discount needs to be renewed but you're not in college anymore <<<<,Hey Tracey! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Family_Student_Plan
1871873,"@SpotifyCares trying to add account in the premium family account but when i click add, takes me to wrong web page like i havent signed up",1871872,@558986 Hey Nolan! Can you DM us your username and the email address of the family member you're trying to add? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,"trying to add account in the premium family account but when i click add, takes me to wrong web page like i havent signed up",Hey Nolan! Can you DM us your username and the email address of the family member you're trying to add? We'll take a look backstage /LO,Premium_Subscription
1871953,@SpotifyCares I just got premium but it says I have free when I use the app... I’m confused,1871951,@559005 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,I just got premium but it says I have free when I use the app... I’m confused,Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /FR,Premium_Subscription
1871952,"@SpotifyCares It finally went through and I have premium now, have a goodnight",1871954,@559005 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /FR,"It finally went through and I have premium now, have a goodnight",Awesome! Let us know if you ever need us again. We'd be... /FR,Premium_Subscription
